offset,value
59832,2688418173
59836,2325125335
59840,4015328467
59844,3674899393
59848,4002008025
59852,2131624255
59856,1040959773
59860,2240221210
59864,270106040
59868,3938017167
59872,906802160
59876,1145808842
59880,4116339055
59884,2350804202
59888,2412999538
59892,2308175565
59896,1257302965
59900,3832877441
59904,2638656437
59908,3454989218
59912,3071847556
59916,1470333980
59920,1561546502
59924,3857779350
59928,525704658
59932,3506202031
59936,3606719516
59940,3574784784
59944,2241649383
59948,1996680659
59952,1831982781
59956,2490530866
59960,4121386027
59964,2434706631
59968,3019573632
59972,1743468101
59976,455135302
59980,2699709400
59984,971312777
59988,69469691
59992,2405289447
59996,1957515283
60000,4239003795
60004,7574054
60008,3803419015
60012,1817372553
60016,3115073448
60020,1078791744
60024,1317863636
60028,3096622180
60032,2861085955
60036,2056775951
60040,2941020218
60044,293732701
60048,1261260908
60052,2066540905
60056,3634656621
60060,1966626604
60064,1199703152
60068,1611283483
60072,1116837162
60076,4102272554
60080,1700334198
60084,2964182907
60088,1204628198
60092,1485652201
60096,492026933
60100,4189469222
60104,2051487951
60108,2961511781
60112,1338397927
60116,2528406975
60120,1773295306
60124,2782845336
60128,1815332225
60132,1957786783
60136,2466415294
60140,2837232694
60144,1980343316
60148,2192298906
60152,3735364671
60156,3836786871
60160,597537110
60164,1737778292
60168,2910502233
60172,4049757152
60176,3018762981
60180,2290987602
60184,551831676
60188,2986476642
60192,350997536
60196,57791048
60200,162996993
60204,3816561783
60208,376544720
60212,4192145154
60216,817058265
60220,1964362371
60224,886435839
60228,1969917639
60232,1407164007
60236,1342281579
60240,930156764
60244,1640536818
60248,2227595281
60252,2426901081
60256,3646305486
60260,2217045608
60264,2059762447
60268,2858384678
60272,1576593764
60276,2681718506
60280,2109871294
60284,2734461677
60288,1350908591
60292,188151987
60296,4190638088
60300,682671054
60304,3005121432
60308,159785842
60312,2135737603
60316,2623975817
60320,4261824503
60324,3463273099
60328,355032519
60332,1189436072
60336,4052361309
60340,4208728878
60344,2067409490
60348,3360518140
60352,2269160190
60356,3871566109
60360,1533798242
60364,3897719533
60368,4010658854
60372,246879700
60376,1974840185
60380,684943049
60384,396263225
60388,1605488418
60392,2195228074
60396,100798471
60400,1074295780
60404,1388218116
60408,1197559510
60412,3669683666
60416,3140905334
60420,3986482453
60424,2027354563
60428,2884757485
60432,818982542
60436,1802143517
60440,2435024922
60444,3470729113
60448,492896271
60452,1828705966
60456,3676360669
60460,362998832
60464,2188736444
60468,2374797150
60472,2898697222
60476,862389557
60480,1347266450
60484,1303935541
60488,3070865181
60492,1385478552
60496,3689185303
60500,2241463592
60504,3010515331
60508,890816291
60512,3816643774
60516,1571891206
60520,1417452597
60524,2333390192
60528,1495826409
60532,2251290808
60536,1998356051
60540,3160653104
60544,3477298792
60548,2014186256
60552,3979419753
60556,585159165
60560,1492149747
60564,3939383112
60568,1686701513
60572,1131174518
60576,2114844952
60580,754325063
60584,1629052693
60588,2670648638
60592,1826314877
60596,1695637690
60600,1571660845
60604,4232233256
60608,1427133965
60612,1917748884
60616,2267247912
60620,2724412886
60624,128894625
60628,1067450660
60632,4038491160
60636,1954058426
60640,1184605390
60644,261170614
60648,3374863549
60652,2669108879
60656,2205292131
60660,1303843738
60664,1617378599
60668,3628312407
60672,970481907
60676,2489585069
60680,2151068509
60684,2397275096
60688,1205772323
60692,1439386241
60696,2922691307
60700,1004487537
60704,2560637172
60708,2957413167
60712,468571764
60716,3609875299
60720,3030308919
60724,1982963526
60728,1772667309
60732,1165544899
60736,1571541597
60740,29639942
60744,419959515
60748,457738347
60752,3482752961
60756,3481679976
60760,250120456
60764,1685712282
60768,2082511753
60772,3078150720
60776,345409458
60780,1247507466
60784,2992095175
60788,1968865592
60792,3498451537
60796,3567874827
60800,2752613054
60804,1229684720
60808,3269226895
60812,604802226
60816,1819661481
60820,3557529400
60824,2920169141
60828,1531441285
60832,2584209666
60836,2583122413
60840,2479656361
60844,8735329
60848,4115874072
60852,2771956578
60856,670436353
60860,2626671898
60864,2261925428
60868,488567359
60872,1076051026
60876,845424909
60880,3131815852
60884,3531214844
60888,4177725705
60892,2273759217
60896,2590667739
60900,3537113045
60904,21257125
60908,3596418004
60912,3549018546
60916,4026790857
60920,3715803294
60924,224679440
60928,3696333929
60932,623520186
60936,3046487870
60940,3937277003
60944,4260090292
60948,409658087
60952,2764442857
60956,3343710404
60960,3115151794
60964,2155291840
60968,686224487
60972,3659814901
60976,2613395169
60980,3208927521
60984,2181703064
60988,716360229
60992,3815962256
60996,1967653486
61000,1835482059
61004,847151283
61008,1327068641
61012,1164533011
61016,3924691331
61020,2432562286
61024,1392029215
61028,1430533284
61032,774328337
61036,3535175827
61040,2631969828
61044,1125538049
61048,2750968577
61052,2301066352
61056,2313782333
61060,3703624084
61064,683338271
61068,1799103634
61072,1311205259
61076,2413485290
61080,105426243
61084,3425843037
61088,2512517619
61092,525403904
61096,2942208432
61100,3740455465
61104,269364621
61108,2009194282
61112,3390964252
61116,2130583375
61120,618744994
61124,996840201
61128,1807907609
61132,4156158701
61136,2967763965
61140,1339360330
61144,440403699
61148,1188694424
61152,2307015055
61156,448300361
61160,2771074673
61164,901359156
61168,1452867041
61172,2409942283
61176,1216963715
61180,1811570986
61184,1039696112
61188,3830630591
61192,1648627058
61196,906188656
61200,2988434242
61204,1027672783
61208,1483471563
61212,3037090419
61216,2739589032
61220,446786344
61224,2043996110
61228,239916050
61232,2363210439
61236,997201932
61240,835298224
61244,4127863609
61248,435158099
61252,1558676320
61256,2746492749
61260,199406414
61264,832725330
61268,2089484994
61272,3148560512
61276,3653333326
61280,2286195661
61284,1077562272
61288,3813785711
61292,472335411
61296,3512949154
61300,4027020648
61304,3145989331
61308,4029772970
61312,3061589503
61316,724155050
61320,1797543721
61324,613977481
61328,4102433706
61332,2116081173
61336,2484871575
61340,3035396174
61344,575277400
61348,3985480719
61352,1202834539
61356,3746320798
61360,2495618084
61364,602300136
61368,924438242
61372,584352790
61376,704406026
61380,4152268861
61384,701597172
61388,2818408970
61392,664237543
61396,1681624500
61400,2029532981
61404,241905103
61408,1166121048
61412,1528431660
61416,3584471329
61420,1079160079
61424,1957975085
61428,843909644
61432,824736851
61436,685063181
61440,3315709980
61444,1246868142
61448,3589260615
61452,2685382238
61456,243028712
61460,2249810058
61464,3206439875
61468,481452398
61472,3815782540
61476,3035617510
61480,3897974078
61484,3145475094
61488,2627203802
61492,2778553881
61496,1189561051
61500,626935110
61504,3057143199
61508,1281683216
61512,3322618124
61516,3027156461
61520,2959964851
61524,2415039642
61528,3504329355
61532,1245245218
61536,446442928
61540,2539363948
61544,3163497488
61548,1455987864
61552,3805524951
61556,2341499963
61560,2958495455
61564,3415590629
61568,3544739402
61572,1289777201
61576,4039883150
61580,367701638
61584,1116695249
61588,3028003369
61592,323647518
61596,3336708596
61600,4068037005
61604,3576927547
61608,2105503344
61612,1140842518
61616,1252440232
61620,715196012
61624,1408778036
61628,711808917
61632,1454494186
61636,2730043755
61640,3330213485
61644,3785482778
61648,108433915
61652,2069564758
61656,2060801057
61660,1683517403
61664,245504628
61668,1484402717
61672,2668496218
61676,1680159135
61680,3234805406
61684,1451621981
61688,935476185
61692,2524008516
61696,3988367238
61700,557867287
61704,3825698120
61708,3323565025
61712,507760958
61716,3230822990
61720,1607026828
61724,1286661582
61728,2810698299
61732,3272014717
61736,3174708039
61740,1119759595
61744,3469886872
61748,1225534797
61752,1942603667
61756,154845086
61760,3955160268
61764,107090489
61768,467208600
61772,10748325
61776,273030596
61780,1770857871
61784,2470856390
61788,2105530115
61792,2817403502
61796,2003949893
61800,4108063450
61804,1556794959
61808,444490180
61812,810410991
61816,2710984781
61820,3829095546
61824,3358846751
61828,2865439637
61832,667758767
61836,3416250936
61840,3110367673
61844,3536499419
61848,1752505072
61852,182212407
61856,2212247174
61860,3334401755
61864,1240007620
61868,1381717585
61872,2597184388
61876,4011482814
61880,833690177
61884,1381212341
61888,4243967165
61892,2094982849
61896,531140029
61900,646359939
61904,224676289
61908,1248853522
61912,2155132568
61916,1868414670
61920,3879830959
61924,288228513
61928,351502438
61932,3551707796
61936,596876315
61940,3703888455
61944,3502299298
61948,3396140858
61952,2944246847
61956,606196166
61960,743289512
61964,156933987
61968,2469718363
61972,1257433726
61976,4245474781
61980,3163203034
61984,4083463679
61988,3079611606
61992,3116380223
61996,3379701957
62000,3730866104
62004,464584631
62008,3851644301
62012,3373726693
62016,683088074
62020,3168742325
62024,3286209278
62028,1309486686
62032,746904193
62036,4029886883
62040,1186867283
62044,3022787550
62048,3189810047
62052,2662096771
62056,1704320222
62060,466802939
62064,2540297165
62068,3430039051
62072,138724362
62076,2530464122
62080,1975970864
62084,3166901257
62088,1287803028
62092,877640619
62096,237145331
62100,882292783
62104,1263021348
62108,187212633
62112,1403373102
62116,4122552350
62120,2654860982
62124,2967087897
62128,1106802847
62132,2974751355
62136,3104496243
62140,1278199727
62144,3109479634
62148,2703182946
62152,2050580459
62156,945552038
62160,1637749132
62164,1840230694
62168,117026738
62172,3359365384
62176,2751477144
62180,4132949262
62184,4050132702
62188,516030368
62192,3455034621
62196,3070024486
62200,2177506470
62204,4052569764
62208,1916402494
62212,1133330093
62216,1365745639
62220,275900853
62224,3797704642
62228,630977964
62232,3324597537
62236,2936868991
62240,47402626
62244,735316008
62248,1732763211
62252,2885317744
62256,3347643059
62260,3261367433
62264,3665140044
62268,3846853223
62272,3985292786
62276,1401641593
62280,3675965833
62284,2896085021
62288,2911611094
62292,556347591
62296,3743360342
62300,1003290394
62304,1616880258
62308,827378784
62312,416878961
62316,2062246931
62320,2961664590
62324,1030789775
62328,1001576463
62332,2990792802
62336,215502331
62340,2680853792
62344,1042704407
62348,3060201660
62352,204604406
62356,3722365675
62360,1415943558
62364,3494706482
62368,1037380059
62372,1126850743
62376,3099438628
62380,2678988149
62384,2566173867
62388,1982711536
62392,3503931673
62396,2781884151
62400,2597990868
62404,2185320255
62408,165060153
62412,2280725080
62416,2212753183
62420,1556204511
62424,3127654290
62428,3756789890
62432,776633290
62436,728921934
62440,2557923202
62444,1990472981
62448,2899898836
62452,2042135885
62456,3224262579
62460,176553331
62464,3427358472
62468,1791222382
62472,524998448
62476,1005376161
62480,2185141064
62484,3399902028
62488,114721272
62492,3746821422
62496,1818379269
62500,233902108
62504,2518772394
62508,977745007
62512,2458329829
62516,3989276049
62520,2716195530
62524,257250759
62528,1211335917
62532,3559914593
62536,2788546718
62540,1649105039
62544,597324642
62548,169106052
62552,1044935429
62556,3098959807
62560,2250305710
62564,1484097689
62568,2371500761
62572,2261706913
62576,1013240002
62580,2378269983
62584,4113320742
62588,1408575169
62592,2091033494
62596,2500554317
62600,388554406
62604,833895308
62608,2908836181
62612,3119169312
62616,3816071474
62620,903695188
62624,1400203596
62628,3217870891
62632,1683400610
62636,520384534
62640,3183480024
62644,3682829502
62648,2557233072
62652,1753674834
62656,3968367441
62660,2390541609
62664,2110224674
62668,1440598750
62672,360332192
62676,2528534879
62680,395671882
62684,1613925713
62688,585724327
62692,1351543678
62696,553660611
62700,3637791942
62704,3059095919
62708,1680842164
62712,2690937551
62716,609550706
62720,768850596
62724,66260088
62728,1430468143
62732,3370940748
62736,3864115847
62740,3411885266
62744,1417573423
62748,2488818211
62752,2869190204
62756,1775555907
62760,2222207055
62764,822481542
62768,2308293547
62772,1218164930
62776,845400453
62780,2747528527
62784,1047013206
62788,332434204
62792,642770732
62796,509634349
62800,3656210393
62804,4121290696
62808,1822234681
62812,1936165901
62816,4017635627
62820,1093500711
62824,351802018
62828,3852186405
62832,3717879440
62836,1744293876
62840,238263448
62844,858851180
62848,3327816319
62852,2056469717
62856,3647808418
62860,3238342790
62864,2571094107
62868,3352703688
62872,2150814180
62876,2661563801
62880,1384728148
62884,4039904749
62888,3489166646
62892,4249321146
62896,901939882
62900,3671837490
62904,2313458596
62908,2807492140
62912,2786190002
62916,132562413
62920,3605113213
62924,965847193
62928,852393325
62932,1785200652
62936,3513706797
62940,1078249868
62944,1993069144
62948,3299602379
62952,2920230862
62956,2208662575
62960,3208051376
62964,1683263623
62968,1052646778
62972,2240975253
62976,1636580364
62980,1142658973
62984,3989380771
62988,2129660743
62992,481081515
62996,2955379126
63000,4071169925
63004,2392881745
63008,1771977328
63012,793972737
63016,3046939496
63020,65550923
63024,3044968507
63028,2013107724
63032,1089781045
63036,2229148800
63040,2278275391
63044,1610713599
63048,3676359915
63052,1043482191
63056,583749799
63060,2433009177
63064,3935813787
63068,3842586419
63072,1594423030
63076,3063600101
63080,1496613171
63084,3473780212
63088,3784614446
63092,1303465956
63096,3407550432
63100,1205787497
63104,2075384997
63108,3077985509
63112,875900136
63116,2839612489
63120,2105289113
63124,137203866
63128,2399698334
63132,1971941416
63136,4063789446
63140,534342842
63144,2735510179
63148,2857462795
63152,2787310466
63156,2641801354
63160,2310920614
63164,1395965848
63168,1393040242
63172,1857258848
63176,4147036876
63180,1165933342
63184,3707853991
63188,657291756
63192,465344531
63196,1851516956
63200,3294965403
63204,742312151
63208,3066634089
63212,2516164620
63216,4173741984
63220,4223790077
63224,1131783430
63228,3588345767
63232,2106626817
63236,2218701334
63240,3292840234
63244,3467821104
63248,1175196580
63252,4139089349
63256,3036050839
63260,1590196554
63264,411262778
63268,3103931240
63272,3428768081
63276,2570923236
63280,3905039002
63284,744370113
63288,350905930
63292,2563667486
63296,612750538
63300,1846260729
63304,1104084426
63308,3987438028
63312,3159330286
63316,1147749619
63320,604170495
63324,2768844209
63328,1568145371
63332,671278073
63336,2615271795
63340,3816502227
63344,3567867501
63348,774430135
63352,2144211597
63356,269967890
63360,1470846681
63364,2288674163
63368,2675102722
63372,3807438642
63376,1975649378
63380,4080980239
63384,1262166552
63388,572502121
63392,3915289979
63396,3321598990
63400,4008468557
63404,2707367042
63408,2705087047
63412,1974949220
63416,3110698192
63420,4057686042
63424,1338752012
63428,2670132077
63432,1247566061
63436,2985540613
63440,504584509
63444,1803914102
63448,1804538329
63452,3256587318
63456,3127094370
63460,523758344
63464,2008642999
63468,2427403094
63472,3991122432
63476,1639159117
63480,2688877969
63484,3992625287
63488,589264866
63492,2521732605
63496,2814846780
63500,930264939
63504,3105314730
63508,1706961158
63512,4083954294
63516,1104781611
63520,2167127755
63524,3931902230
63528,2172571491
63532,3425311436
63536,3123058433
63540,2040810952
63544,3967506444
63548,1865113759
63552,306453935
63556,524596807
63560,3216321927
63564,3765364695
63568,1103167234
63572,3636284363
63576,3265889590
63580,3094484278
63584,4209542658
63588,4066741063
63592,3667874490
63596,3871925596
63600,1716035109
63604,3967089286
63608,69340973
63612,2936243904
63616,2129030750
63620,971554285
63624,4127360205
63628,1921452965
63632,113642949
63636,114670481
63640,982902297
63644,4123152668
63648,1014482796
63652,3319030791
63656,854295736
63660,572133911
63664,553425630
63668,2967256743
63672,1934696564
63676,1177633757
63680,3537495618
63684,3510329908
63688,304848493
63692,1299492365
63696,1396749639
63700,1351879688
63704,3615097413
63708,3116551481
63712,1798371798
63716,1862092745
63720,311535460
63724,2780788916
63728,3097740014
63732,2579057272
63736,3346706299
63740,945081188
63744,1223913620
63748,934025237
63752,4026205471
63756,609004469
63760,260130413
63764,3561695151
63768,198187300
63772,390119540
63776,260462438
63780,2108685587
63784,1179754078
63788,1455146613
63792,1306987293
63796,3449431200
63800,2523063182
63804,298739425
63808,17986651
63812,4107601752
63816,1218945891
63820,2176666995
63824,253912910
63828,3618695412
63832,4283243545
63836,2211794917
63840,2702377462
63844,3342615233
63848,2290213582
63852,2882572438
63856,2032704942
63860,605110367
63864,4184908864
63868,756382378
63872,2726099931
63876,3696048563
63880,3841439791
63884,2650112328
63888,3443659758
63892,1652232444
63896,560945173
63900,3311250575
63904,1404339617
63908,3098394003
63912,1340018398
63916,871651283
63920,480232111
63924,2410801976
63928,4013641154
63932,45277897
63936,4217999134
63940,3852063600
63944,2182391421
63948,3878334
63952,1740907076
63956,1140389381
63960,3279855708
63964,1123930343
63968,221553549
63972,3600237537
63976,2148797363
63980,154136333
63984,1079760792
63988,1176997149
63992,3673420244
63996,2717228412
64000,1764480299
64004,4047134178
64008,1356713025
64012,464176521
64016,3913534051
64020,4024107835
64024,926259849
64028,2557256663
64032,1838762486
64036,1680569314
64040,3040504948
64044,3458881012
64048,106448056
64052,1039767695
64056,1676242429
64060,1286073311
64064,2548346755
64068,642880012
64072,3548575467
64076,3167847032
64080,1751747844
64084,1214211525
64088,1668125322
64092,2667238210
64096,1614655163
64100,805189775
64104,1398252624
64108,2783179737
64112,3531881014
64116,111423287
64120,939694799
64124,1664583400
64128,1251562571
64132,2950515204
64136,2093291748
64140,4247151184
64144,95275739
64148,2739143712
64152,3115502536
64156,152396291
64160,913517002
64164,2785799904
64168,3297276076
64172,2501752920
64176,1774795890
64180,3847448214
64184,2007327594
64188,1146570835
64192,1615454902
64196,108668637
64200,4096912325
64204,1255859828
64208,3664877209
64212,2190587880
64216,1438453687
64220,1202676515
64224,1832159724
64228,2243155315
64232,3680413876
64236,1771768224
64240,714351776
64244,2418570104
64248,4271833771
64252,3570930171
64256,2229712966
64260,4293863778
64264,2688580633
64268,2925844418
64272,3875900420
64276,3089352911
64280,2982236771
64284,641058249
64288,592188222
64292,594447385
64296,354143702
64300,2955747051
64304,367797012
64308,1562245816
64312,4133474222
64316,3841757470
64320,648396665
64324,2618920857
64328,2041990786
64332,3739284958
64336,2362878530
64340,2892341362
64344,3103862471
64348,2538410622
64352,2738038359
64356,2558945297
64360,3216970999
64364,2231284415
64368,55147053
64372,1052800093
64376,1905940247
64380,3741135657
64384,3838407754
64388,2513123733
64392,2431524974
64396,3514573483
64400,1867396325
64404,3740840384
64408,4055923784
64412,3640765355
64416,701095238
64420,2198204430
64424,2569120849
64428,2579917410
64432,2563426274
64436,3527076886
64440,2153779724
64444,507980944
64448,3363107891
64452,365226258
64456,427243212
64460,3269821490
64464,886046018
64468,2973696724
64472,841715091
64476,9857741
64480,1485848130
64484,3841346606
64488,3992477170
64492,593586572
64496,2071496346
64500,2248735977
64504,3094711539
64508,1149772719
64512,4263773216
64516,732097950
64520,3632748858
64524,2507945791
64528,131869911
64532,2722634941
64536,2586314818
64540,3421202853
64544,37427404
64548,2358352809
64552,29114082
64556,1213743884
64560,3037745244
64564,1634632347
64568,2946706455
64572,4087892563
64576,624935414
64580,3380004720
64584,2959855846
64588,1747925660
64592,1383531641
64596,25040201
64600,742668618
64604,3776476897
64608,3773586747
64612,3606667499
64616,1926749900
64620,2767005199
64624,3168637567
64628,749058923
64632,3277583458
64636,1498755550
64640,478013519
64644,637273290
64648,2634192737
64652,2647583249
64656,4213380080
64660,470457378
64664,1125044413
64668,2745078456
64672,21922207
64676,2155155549
64680,2638807288
64684,3553940595
64688,3333342759
64692,1682359625
64696,1854623560
64700,4063321414
64704,3631547206
64708,3055466334
64712,2934238929
64716,3529334303
64720,1372274928
64724,2613057022
64728,1510730955
64732,3048171361
64736,1436626925
64740,2355759131
64744,3831143395
64748,1684319764
64752,1451445579
64756,274767210
64760,3570899413
64764,2625416441
64768,886037799
64772,4127307057
64776,3805824259
64780,847646027
64784,1383075300
64788,3824514593
64792,2688853048
64796,3731235457
64800,656705888
64804,3465625246
64808,1758689836
64812,4178027460
64816,3371067267
64820,1275976198
64824,3538284442
64828,3036928981
64832,672284973
64836,328674516
64840,3337158892
64844,3056842415
64848,4214132310
64852,2546944922
64856,2939452975
64860,4187520436
64864,2413747412
64868,3764331199
64872,4154251413
64876,4105206640
64880,233263306
64884,3995684566
64888,965162507
64892,4131494273
64896,2113261655
64900,3598295868
64904,358840314
64908,3996515174
64912,254627651
64916,2786681683
64920,503859107
64924,707632211
64928,3777798364
64932,3502135867
64936,1945795292
64940,3898884552
64944,3277324717
64948,3415702262
64952,1531496175
64956,2265865575
64960,3555559699
64964,1463301929
64968,1507629427
64972,155272609
64976,525829636
64980,1101673785
64984,1145748548
64988,2008772344
64992,220835309
64996,1902973624
65000,443539824
65004,1779602709
65008,483684417
65012,1879652424
65016,1038708846
65020,3234260929
65024,2552544885
65028,1751521574
65032,3615714435
65036,1568014508
65040,1759772791
65044,2667706562
65048,4257885722
65052,3164863271
65056,638910843
65060,3805690267
65064,1989149889
65068,577284008
65072,1987487926
65076,526647069
65080,2453345650
65084,2386527707
65088,1501653082
65092,11379857
65096,2987804590
65100,2930146271
65104,2272714173
65108,7958525
65112,282971123
65116,484905268
65120,2205651139
65124,2105990855
65128,2985100173
65132,1129803485
65136,382691319
65140,2127484434
65144,207184040
65148,2181636848
65152,2816812526
65156,3548135595
65160,2998469762
65164,1346061580
65168,3286209960
65172,3181416210
65176,1348739024
65180,4204093183
65184,3075900008
65188,220717788
65192,3577032839
65196,3188107940
65200,2567988510
65204,4215409305
65208,2917840404
65212,1522333226
65216,2000704553
65220,1450679779
65224,3324536652
65228,2768445806
65232,272085551
65236,294901000
65240,3612819997
65244,3545028725
65248,309533480
65252,447144191
65256,892948898
65260,3298557610
65264,3459278924
65268,2101605877
65272,2041522634
65276,3678393051
65280,3686283257
65284,2702882822
65288,2951364632
65292,3226358459
65296,342944326
65300,2769570647
65304,3672034197
65308,2940620565
65312,155366782
65316,3190088838
65320,3153107323
65324,3345794338
65328,798125212
65332,3461583714
65336,1204885180
65340,2787169850
65344,748278557
65348,2258451029
65352,3729289747
65356,2015406659
65360,1496443875
65364,2096912609
65368,686324189
65372,1053629444
65376,3612701063
65380,3415301048
65384,2323534028
65388,5955267
65392,4062903286
65396,3565394067
65400,2106984707
65404,2499325140
65408,117736594
65412,3880900681
65416,2843804877
65420,1512873166
65424,4283722588
65428,3501746167
65432,1870173382
65436,1720848936
65440,3191672659
65444,1300264349
65448,3728705122
65452,2299692388
65456,1585088219
65460,882208109
65464,819967490
65468,3517583867
65472,9451799
65476,328753342
65480,125248930
65484,156976447
65488,11105788
65492,2050794476
65496,1345401402
65500,3726872293
65504,671503987
65508,2026479867
65512,240584529
65516,4047726675
65520,4017594710
65524,3610238498
65528,3639189912
65532,1395719032
65536,902259303
65540,3777102766
65544,3382696313
65548,2572710536
65552,3858142305
65556,40968689
65560,2846122299
65564,1829867457
65568,3232312750
65572,2627692303
65576,2106484927
65580,3130174591
65584,3627966207
65588,1253540077
65592,2656745203
65596,146906319
65600,3830608476
65604,3448367081
65608,157076634
65612,2600790495
65616,454251621
65620,2194594105
65624,2302512277
65628,116654992
65632,1668928898
65636,299738327
65640,4207139821
65644,557072828
65648,3357352965
65652,1907349826
65656,4269591750
65660,2500712044
65664,1100874092
65668,4022937793
65672,2447194565
65676,1495340288
65680,3478079472
65684,1267578130
65688,2209841476
65692,2201580694
65696,4076338435
65700,252190245
65704,1963082938
65708,1485833463
65712,2420017027
65716,4109493149
65720,2128652256
65724,3994345416
65728,2775705041
65732,3360281112
65736,3439420096
65740,2576892610
65744,930139844
65748,3036545007
65752,1779647974
65756,2920502022
65760,3865346201
65764,4248396451
65768,3948634330
65772,322080917
65776,2685144151
65780,3561749166
65784,3937388193
65788,62622873
65792,2100780559
65796,720465827
65800,3417687771
65804,3850052237
65808,1201453809
65812,372297342
65816,1956353870
65820,276551671
65824,2601688179
65828,675660132
65832,750191767
65836,81678166
65840,4040404688
65844,3263270897
65848,3284279155
65852,1533185046
65856,3399583571
65860,4009485436
65864,3765698102
65868,3740889932
65872,1993093985
65876,21189402
65880,3031836144
65884,97028708
65888,595593768
65892,2310889717
65896,3408293860
65900,4010669549
65904,729773213
65908,1500408253
65912,1604388173
65916,1162382480
65920,2557125167
65924,2986316831
65928,2449938968
65932,3927599129
65936,3403581835
65940,1576786729
65944,2835966025
65948,2900346245
65952,1750225125
65956,3588323604
65960,824783570
65964,105924688
65968,841774400
65972,4045039640
65976,2765950702
65980,720812316
65984,2885636438
65988,881882837
65992,1078022867
65996,2975313620
66000,710786069
66004,3134121656
66008,3787493306
66012,1001884918
66016,4270645427
66020,1863175069
66024,415406786
66028,2198848763
66032,1061877996
66036,4063771349
66040,1165662735
66044,593489335
66048,894971229
66052,2938801694
66056,1964723516
66060,3847501254
66064,1399049924
66068,2581705044
66072,546843109
66076,355650450
66080,1129829990
66084,1357208157
66088,2973918135
66092,201612474
66096,1138518629
66100,2045795159
66104,3254620327
66108,1361907739
66112,3379244614
66116,3151900994
66120,196531781
66124,215333612
66128,2794489024
66132,106056888
66136,1453177950
66140,2975818426
66144,639584363
66148,247768265
66152,2637576720
66156,3497840662
66160,833847987
66164,4040974274
66168,997660370
66172,2910960889
66176,3271859972
66180,1442522896
66184,3191766902
66188,3341090510
66192,3744430128
66196,1601812278
66200,1105684462
66204,1069677869
66208,1227040017
66212,1002907037
66216,126538095
66220,1565806482
66224,3635130934
66228,1105476283
66232,737349051
66236,442858829
66240,641476009
66244,327621905
66248,799105350
66252,3070675259
66256,956079252
66260,2734921173
66264,716817633
66268,364837349
66272,3284622260
66276,2324427529
66280,243433804
66284,335402610
66288,2776568535
66292,1519240475
66296,446737203
66300,514747565
66304,345698346
66308,1329246394
66312,3658297843
66316,2732715388
66320,1647897315
66324,3233264599
66328,1912921733
66332,1849444875
66336,1925623251
66340,2773687076
66344,3641801264
66348,590156918
66352,585504083
66356,2190196090
66360,3508684608
66364,797134413
66368,890190383
66372,2993372609
66376,1107536467
66380,756025868
66384,323417035
66388,1081387282
66392,2977949452
66396,1147091374
66400,443200332
66404,3193309738
66408,1680353987
66412,1779568515
66416,2046619138
66420,2595955556
66424,890673582
66428,4057709905
66432,855364598
66436,922951992
66440,3179220066
66444,2816981899
66448,2865410010
66452,2696986129
66456,2613347238
66460,2503764034
66464,3631991675
66468,2789330041
66472,1098880213
66476,1025343116
66480,1193188143
66484,3043551128
66488,3350090016
66492,756186991
66496,1394781296
66500,2866225617
66504,3649268358
66508,2579588143
66512,3915801263
66516,4136984280
66520,1569182067
66524,3450438040
66528,1274697721
66532,3799486396
66536,2060765283
66540,3014507822
66544,4289179819
66548,2762790435
66552,2635826893
66556,179023811
66560,2489064650
66564,1795632834
66568,3096905085
66572,1239622353
66576,1295421985
66580,2736598604
66584,204842833
66588,3387812761
66592,2812585795
66596,3783960672
66600,4211477820
66604,3442251088
66608,3563617765
66612,2030405043
66616,3144706546
66620,784714617
66624,1495490639
66628,4012248086
66632,2199919172
66636,3225238324
66640,183640897
66644,272667490
66648,826998633
66652,4205617509
66656,3866403070
66660,1372284519
66664,1390824488
66668,1099734033
66672,1319857160
66676,2241303517
66680,910076972
66684,1927452175
66688,26218013
66692,2683927126
66696,2181733340
66700,1296510189
66704,1595759664
66708,2556834838
66712,127862128
66716,4237785367
66720,2863696838
66724,2054242765
66728,4122462707
66732,3088468314
66736,2437120469
66740,2257217290
66744,3474294914
66748,2131706800
66752,3037945583
66756,1951373251
66760,137277511
66764,3532208777
66768,1576508816
66772,3979260476
66776,1670564904
66780,1135105794
66784,746788360
66788,2607431435
66792,4143308599
66796,2934173136
66800,2061646110
66804,4055913895
66808,3626732061
66812,2266697673
66816,4204347875
66820,4038094536
66824,3223206349
66828,1958418676
66832,2166708523
66836,10520110
66840,3763030425
66844,4157891038
66848,2209994390
66852,973277480
66856,2227280506
66860,31014020
66864,3318288007
66868,177713743
66872,2460196917
66876,2287946901
66880,1003693936
66884,194851266
66888,241464227
66892,2716878605
66896,3560914752
66900,491994860
66904,2756454939
66908,652051422
66912,1212016717
66916,32269874
66920,613676291
66924,2710962620
66928,1218602941
66932,538716169
66936,3758298818
66940,4264568650
66944,1358178744
66948,2285616416
66952,3715798656
66956,2381162161
66960,2315348275
66964,2669166421
66968,2571740028
66972,1868683096
66976,3270694492
66980,1909565524
66984,1867046297
66988,3700150046
66992,602295842
66996,4227535770
67000,1460345409
67004,1109160480
67008,3997672805
67012,88339727
67016,1816912537
67020,4289234754
67024,1384416281
