index,name,keys,id,type,size
2476,СУНДУК С ПРИПАСАМИ,i9;p,2362891878,3249450229,4115565036
2477,Каждое улучшение героя восстанавливает,X`U,719037600,4227665218,3746687542
2478,жизнь.,{w@,1629097593,1279159093,2315479366
2479,жизни игрока. Получение этого сокровища уменьшит жизнь игрока на,/=3,2633352459,3671089085,241534712
2481,БОНУСНЫЙ ЖЕТОН,w?5w|8Fv7O,1100464380,3536553413,3675587089
2482,"Если полученный навык совпадает с предыдущим, получите его снова или золото, равное его стоимости. Максимальное количество срабатываний:",0wLe|'0W,2725909440,2758250913,1162574354
2483,ПОДВЕСКА ЖЕРТВОПРИНОШЕНИЙ,Zlf,1169263738,2855665998,3699473095
2484,В начале раунда вы автоматически жертвуете,~zT,4204972439,3693269754,2053257119
2487,"жизнями, чтобы получить","({Dc,",3284820654,598418559,4189459663
2489,СТРАХОВОЙ ПОЛИС,?d/C,2039479624,827800050,2927989343
2490,Каждое улучшение героя дополнительно да,",?H",1479876649,216042476,985081410
2491,ДЕМОНИЧЕСКИЙ ДНЕВНИК,+Fo|H!i,2382462230,4001219081,4008286701
2492,С вероятностью,MOI,3624202896,734174876,4293449364
2493,в каждом раунде вы получаете дополнительный навык выбранной Школы.,bBD,3699751285,2550679900,3611033254
2497,ФИКСИРОВАННЫЙ ВКЛАД,X&b,2012718647,509086645,1931486320
2498,"Если в этом раунде вы не покупали навыки, вы получите",$>*_,3832824993,1878510252,2532395824
2500,золота после боя.,Wlb|WLf,3039204440,3348904912,2108414732
2501,ДРЕВНЯЯ РЕЛИКВИЯ,h}Q,4226150508,2419245962,1982473287
2504,"золота, когда герой достигнет уровня",LajJo.|)C`,975870458,1017237611,1090596978
2505,ГОБЛИНСКАЯ РАКЕТА,"f,)",4262755850,1708013488,2914216110
2506,"После завершения боя, если рейтинг жизни игрока находится в нижней половине, восстанавливает",wVav|Pgc~;K,4148800790,856091388,2029371447
2508,жизней игрока в начале следующего раунда. Получение этого сокровища уменьшает золото на,ix*G,1020273794,2776537080,3191630133
2510,Пора рискнуть!,qki-'|@(H,1746373652,2385602127,2232231801
2513,жизней игрока в начале следующего раунда.,7/D,2392421265,1144430455,1406324494
2514,ИСЦЕЛЯЮЩИЙ КРИСТАЛЛ,~xV,1181892339,3475139766,1279104592
2515,жизнь после,g[#,311311793,3895057589,3694813593
2516,обновлений магазина за раунд.,ogWp,2184561314,3188756628,1158498876
2518,КАМЕНЬ ИСТИНЫ,XQCeO,4213526451,312979278,241698167
2520,Стоимость покупки навыка,K*.|M+kp+$N,1365030411,1500251888,569318397
2525,за раунд снижается на,<\Y,2815088356,4094145523,1381806678
2527,ПРИЛИВНЫЙ ЯКОРЬ,NH[i,1172612813,380798113,3549066707
2532,Каждое улучшение героя да,Y(H@2,1566887458,4267916500,209368360
2533,бесплатных обновления,8Vm,812896300,2490248572,2601329990
2534,АМУЛЕТ В ВИДЕ СЕРДЦА,<\s,3524651906,2447959737,3788535851
2535,"зд, восстанавливает",Qrw,362364826,582974477,3388271750
2536,ШЛЕМ МАРОД,P7J|aYj,3748054531,3529278945,2025416931
2538,разница в уровнях героев,b_~Kp/:,3127425609,3348862837,3575475098
2540,золота после каждой битвы,?3O,361240202,3549397679,1900242982
2542,ЧИСТЕЙШИЙ КРИСТАЛЛ,mMu,837021998,1830272509,706437436
2544,Если у вас выучено навыков не более чем в,EKFT,3296866085,419043526,64115950
2545,"ветках, в начале раунда да",#A3,3251800612,3866510681,1371745643
2546,золота. За каждую дополнительную ветку бонус снижается на,On|v,622136754,3804882598,1731325722
2549,ЗИМНЕЕ БЛАГОСЛОВЕНИЕ,h&>r,688366111,1839278643,76590838
2550,обновлений магазина позволяют приобрести,qnm,3310449530,3941206843,2732537832
2552,навык бесплатно.,D_`|N<(,1056276967,1390372889,1512636807
2553,ГРЯЗНОЕ ЗОЛОТО,G!3V,2725788491,1399617277,1083272680
2554,В начале раунда да,&/I|?2,2837450763,1822725381,3250605096
2555,"золота, но стоимость обновления увеличивается на",?36,2002249533,2461079120,2267986551
2556,ГРААЛЬ ВАМПИРА,;3rZ,241473130,1734473180,447559949
2557,Выберите ветку. В начале раунда вы автоматически жертвуете от,ESS,1150362352,1201690610,1400415787
2559,жизни в обмен на,arw|?j-,4242979085,3515951256,3279198562
2564,случайных навыка в выбранной ветке.,KkN,4032536529,2466389856,4040747671
2567,Выберите ветку. В начале раунда вы автоматически жертвуете,[Y\f?,1829077866,1107015225,1411954845
2571,ЖНЫЙ КОНЬ,np$,2912155098,2315229566,2211826054
2572,Выберите одного игрока. Каждая последующая победа этого игрока принесет вам,z's0[y ,1147870996,1215296095,2590869898
2573,золотых монет.,MpU,2420850281,3624975973,1031746717
2578,КОРОНА РАВЕНСТВА,B!v6',994063504,1114636471,813678622
2579,Базовая стоимость всех навыков,lKM;\H,1071948981,2555371865,2989962108
2580,включая случайные,&Nn,198671038,2844615491,2972665231
2582,становится равна,Aqd,901842763,3657730210,1102723036
