# ability.json.decrypted.txt

Расшифрованное представление из ability.json.bytes (структурированные записи):
index	id	type	size	name	keys
2477	719037600	4227665218	3746687542	Каждое улучшение героя восстанавливает	X`U
2478	1629097593	1279159093	2315479366	жизнь.	{w@
2479	2633352459	3671089085	241534712	жизни игрока. Получение этого сокровища уменьшит жизнь игрока на	/=3
2481	1100464380	3536553413	3675587089	БОНУСНЫЙ ЖЕТОН	w?5w,8Fv7O
2482	2725909440	2758250913	1162574354	Если полученный навык совпадает с предыдущим, получите его снова или золото, равное его стоимости. Максимальное количество срабатываний:	0wLe,'0W
2483	1169263738	2855665998	3699473095	ПОДВЕСКА ЖЕРТВОПРИНОШЕНИЙ	Zlf
2484	4204972439	3693269754	2053257119	В начале раунда вы автоматически жертвуете	~zT
2487	3284820654	598418559	4189459663	жизнями, чтобы получить	({Dc,
2489	2039479624	827800050	2927989343	СТРАХОВОЙ ПОЛИС	?d/C
2490	1479876649	216042476	985081410	Каждое улучшение героя дополнительно да	,?H
2491	2382462230	4001219081	4008286701	ДЕМОНИЧЕСКИЙ ДНЕВНИК	+Fo,H!i
2492	3624202896	734174876	4293449364	С вероятностью	MOI
2493	3699751285	2550679900	3611033254	в каждом раунде вы получаете дополнительный навык выбранной Школы.	bBD
2497	2012718647	509086645	1931486320	ФИКСИРОВАННЫЙ ВКЛАД	X&b
2498	3832824993	1878510252	2532395824	Если в этом раунде вы не покупали навыки, вы получите	$>*_
2500	3039204440	3348904912	2108414732	золота после боя.	Wlb,WLf
2501	4226150508	2419245962	1982473287	ДРЕВНЯЯ РЕЛИКВИЯ	h}Q
2504	975870458	1017237611	1090596978	золота, когда герой достигнет уровня	LajJo.,)C`
2505	4262755850	1708013488	2914216110	ГОБЛИНСКАЯ РАКЕТА	f,)
2506	4148800790	856091388	2029371447	После завершения боя, если рейтинг жизни игрока находится в нижней половине, восстанавливает	wVav,Pgc~;K
2508	1020273794	2776537080	3191630133	жизней игрока в начале следующего раунда. Получение этого сокровища уменьшает золото на	ix*G
2510	1746373652	2385602127	2232231801	Пора рискнуть!	qki-',@(H
2513	2392421265	1144430455	1406324494	жизней игрока в начале следующего раунда.	7/D
2514	1181892339	3475139766	1279104592	ИСЦЕЛЯЮЩИЙ КРИСТАЛЛ	~xV
2515	311311793	3895057589	3694813593	жизнь после	g[#
2516	2184561314	3188756628	1158498876	обновлений магазина за раунд.	ogWp
2518	4213526451	312979278	241698167	КАМЕНЬ ИСТИНЫ	XQCeO
2520	1365030411	1500251888	569318397	Стоимость покупки навыка	K*.,M+kp+$N
2525	2815088356	4094145523	1381806678	за раунд снижается на	<\Y
2527	1172612813	380798113	3549066707	ПРИЛИВНЫЙ ЯКОРЬ	NH[i
2532	1566887458	4267916500	209368360	Каждое улучшение героя да	Y(H@2
2533	812896300	2490248572	2601329990	бесплатных обновления	8Vm
2534	3524651906	2447959737	3788535851	АМУЛЕТ В ВИДЕ СЕРДЦА	<\s
2535	362364826	582974477	3388271750	зд, восстанавливает	Qrw
2536	3748054531	3529278945	2025416931	ШЛЕМ МАРОД	P7J,aYj
2538	3127425609	3348862837	3575475098	разница в уровнях героев	b_~Kp/:
2540	361240202	3549397679	1900242982	золота после каждой битвы	?3O
2542	837021998	1830272509	706437436	ЧИСТЕЙШИЙ КРИСТАЛЛ	mMu
2544	3296866085	419043526	64115950	Если у вас выучено навыков не более чем в	EKFT
2545	3251800612	3866510681	1371745643	ветках, в начале раунда да	#A3
2546	622136754	3804882598	1731325722	золота. За каждую дополнительную ветку бонус снижается на	On|v
2549	688366111	1839278643	76590838	ЗИМНЕЕ БЛАГОСЛОВЕНИЕ	h&>r
2550	3310449530	3941206843	2732537832	обновлений магазина позволяют приобрести	qnm
2552	1056276967	1390372889	1512636807	навык бесплатно.	D_`,N<(
2553	2725788491	1399617277	1083272680	ГРЯЗНОЕ ЗОЛОТО	G!3V
2554	2837450763	1822725381	3250605096	В начале раунда да	&/I|?2
2555	2002249533	2461079120	2267986551	золота, но стоимость обновления увеличивается на	?36
2556	241473130	1734473180	447559949	ГРААЛЬ ВАМПИРА	;3rZ
2557	1150362352	1201690610	1400415787	Выберите ветку. В начале раунда вы автоматически жертвуете от	ESS
2559	4242979085	3515951256	3279198562	жизни в обмен на	arw,?j-
2564	4032536529	2466389856	4040747671	случайных навыка в выбранной ветке.	KkN
2567	1829077866	1107015225	1411954845	Выберите ветку. В начале раунда вы автоматически жертвуете	[Y\f?
2571	2912155098	2315229566	2211826054	ЖНЫЙ КОНЬ	np$
2572	1147870996	1215296095	2590869898	Выберите одного игрока. Каждая последующая победа этого игрока принесет вам	z's0[y 
2573	2420850281	3624975973	1031746717	золотых монет.	MpU
2578	994063504	1114636471	813678622	КОРОНА РАВЕНСТВА	B!v6'
2579	1071948981	2555371865	2989962108	Базовая стоимость всех навыков	lKM;\H
2580	198671038	2844615491	2972665231	включая случайные	&Nn
2582	901842763	3657730210	1102723036	становится равна	Aqd
