index,id,type,size
2483,1169263738,2855665998,3699473095
2484,4204972439,3693269754,2053257119
2485,3380784943,2669803501,2663078983
2486,3293033008,3604150323,769729880
2487,3284820654,598418559,4189459663
2488,2866525685,4230651968,2236808701
2489,2039479624,827800050,2927989343
2490,1479876649,216042476,985081410
2491,2382462230,4001219081,4008286701
2492,3624202896,734174876,4293449364
2493,3699751285,2550679900,3611033254
2494,4079868809,4239669927,3591591951
2495,3082878487,1319548706,3892127060
2496,480983891,3284382258,2869354078
2497,2012718647,509086645,1931486320
2498,3832824993,1878510252,2532395824
2499,2866202583,1016559620,967425220
2500,3039204440,3348904912,2108414732
2501,4226150508,2419245962,1982473287
2502,1073391446,2063043874,3533177134
2503,3216732321,3611385314,2535827973
2504,975870458,1017237611,1090596978
2505,4262755850,1708013488,2914216110
2506,4148800790,856091388,2029371447
2507,3772351763,101205735,1497234867
2508,1020273794,2776537080,3191630133
2509,4280505703,3926820185,720598600
2510,1746373652,2385602127,2232231801
2511,1366446274,2449578941,3497215702
2512,1301877744,1459657645,94159175
2513,2392421265,1144430455,1406324494
2514,1181892339,3475139766,1279104592
2515,311311793,3895057589,3694813593
2516,2184561314,3188756628,1158498876
2517,3673432001,1735491064,599380234
2518,4213526451,312979278,241698167
2519,1088185554,3173386794,509521664
2520,1365030411,1500251888,569318397
2521,4166573773,518745469,1072324096
2522,2138204191,3718316367,4019865039
2523,2622322539,2479043255,3143680622
2524,155278293,3775178435,3276032618
2525,2815088356,4094145523,1381806678
2526,3018645114,265029993,597380800
2527,1172612813,380798113,3549066707
2528,3640228826,1462396908,3655541326
2529,361111458,4255144389,2550627353
2530,1216628002,3154212645,943576829
2531,2103041779,1482806584,3448679096
2532,1566887458,4267916500,209368360
2533,812896300,2490248572,2601329990
2534,3524651906,2447959737,3788535851
2535,362364826,582974477,3388271750
2536,3748054531,3529278945,2025416931
2537,423741019,1264967348,1206220008
2538,3127425609,3348862837,3575475098
2539,3852522212,2899431939,3734044018
2540,361240202,3549397679,1900242982
2541,1517460801,346660597,3312291489
2542,837021998,1830272509,706437436
2543,961000377,2536994696,661752717
2544,3296866085,419043526,64115950
2545,3251800612,3866510681,1371745643
2546,622136754,3804882598,1731325722
2547,3324575278,4034700660,175130233
2548,3896420347,763859467,1784289997
2549,688366111,1839278643,76590838
2550,3310449530,3941206843,2732537832
2551,3704430012,4044574811,68196020
2552,1056276967,1390372889,1512636807
2553,2725788491,1399617277,1083272680
2554,2837450763,1822725381,3250605096
2555,2002249533,2461079120,2267986551
2556,241473130,1734473180,447559949
2557,1150362352,1201690610,1400415787
2558,639705874,1983211115,4216358035
2559,4242979085,3515951256,3279198562
2560,642014214,636592680,1992233050
2561,1179722013,3634266546,2622899520
2562,2431338468,2085156195,2469160188
2563,4019208560,3302616067,3628713041
2564,4032536529,2466389856,4040747671
2565,771951906,3806644039,288809115
2566,3989141327,216815198,229154247
2567,1829077866,1107015225,1411954845
2568,2909208261,668868347,2384572956
2569,3247386905,1669492692,3932269482
2570,2177805373,3868660184,1989230801
2571,2912155098,2315229566,2211826054
2572,1147870996,1215296095,2590869898
2573,2420850281,3624975973,1031746717
2574,500271913,4163197389,260715617
2575,251599693,2317611444,3858962562
2576,1221776038,3315328087,559268909
2577,1166216219,68431790,1802005007
2578,994063504,1114636471,813678622
2579,1071948981,2555371865,2989962108
2580,198671038,2844615491,2972665231
2581,547207680,521135393,598297572
2582,901842763,3657730210,1102723036
2583,1657200676,358903494,3446282052
2584,4154201230,125675239,2155550227
